bayesian_threshold,bayesian_diff_threshold,intersection_length_threshold,average_success_time_rate,max_success_time_rate,min_success_time_rate,average_success_rate
0.2,0.35,19,0.4932097407833258,1.0,0.1770854188328379,1.0
0.2,0.4,1,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.2,0.4,2,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.2,0.4,3,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.2,0.4,4,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.2,0.4,5,0.45332593023012924,1.0,0.0352932656460089,0.9259259259259259
0.2,0.4,6,0.46215103259905466,1.0,0.0470624197376089,1.0
0.2,0.4,7,0.47595071155272994,1.0,0.0588267036976493,1.0
0.2,0.4,8,0.4763862727098541,1.0,0.0705868549400013,1.0
0.2,0.4,9,0.47735107369385144,1.0,0.0823504539569085,1.0
0.2,0.4,10,0.4783152806260476,1.0,0.0941039400037495,1.0
0.2,0.4,11,0.47928031236984625,1.0,0.1058829535352797,1.0
0.2,0.4,12,0.4812057804425025,1.0,0.1176479998504391,1.0
0.2,0.4,13,0.49441067407365674,1.0,0.1294109435713566,1.0
0.2,0.4,14,0.5086426936504859,1.0,0.135419623806045,1.0
0.2,0.4,15,0.5101673322667424,1.0,0.135419623806045,1.0
0.2,0.4,16,0.5125206892551548,1.0,0.1458363640989503,1.0
0.2,0.4,17,0.5148815636401269,1.0,0.1562509847061825,1.0
0.2,0.4,18,0.5172418977278669,1.0,0.1666668721873228,1.0
0.2,0.4,19,0.5200971759410047,1.0,0.1770854188328379,1.0
0.2,0.45,1,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.2,0.45,2,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.2,0.45,3,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.2,0.45,4,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.2,0.45,5,0.4705208146039764,0.9666652449045674,0.0352932656460089,0.9259259259259259
0.2,0.45,6,0.48036888550488965,0.9666652449045674,0.0470624197376089,1.0
0.2,0.45,7,0.4941685644585649,0.9666652449045674,0.0588267036976493,1.0
0.2,0.45,8,0.494604125615689,0.9666652449045674,0.0705868549400013,1.0
0.2,0.45,9,0.495039814468167,0.9666652449045674,0.0823504539569085,1.0
0.2,0.45,10,0.49600402140036326,0.9666652449045674,0.0941039400037495,1.0
0.2,0.45,11,0.4969690531441619,0.9666652449045674,0.1058829535352797,1.0
0.2,0.45,12,0.5101441157073028,0.9666652449045674,0.1176479998504391,1.0
0.2,0.45,13,0.5260343995336164,0.9666652449045674,0.1294109435713566,1.0
0.2,0.45,14,0.5280809500013498,0.9666652449045674,0.135419623806045,1.0
0.2,0.45,15,0.5290765451897906,0.9666652449045674,0.135419623806045,1.0
0.2,0.45,16,0.5314299021782032,0.9666652449045674,0.1458363640989503,1.0
0.2,0.45,17,0.5337907765631753,0.9666652449045674,0.1562509847061825,1.0
0.2,0.45,18,0.536151110650915,0.9666652449045674,0.1666668721873228,1.0
0.2,0.45,19,0.5385125324635844,0.9666652449045674,0.1770854188328379,1.0
0.2,0.5,1,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.2,0.5,2,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.2,0.5,3,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.2,0.5,4,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.2,0.5,5,0.559910847811948,0.9777840199694716,0.0412334343745612,1.0
0.2,0.5,6,0.5736566713414927,0.9777840199694716,0.0470624197376089,1.0
0.2,0.5,7,0.574092385562235,0.9777840199694716,0.0588267036976493,1.0
0.2,0.5,8,0.5745279467193589,0.9777840199694716,0.0705868549400013,1.0
0.2,0.5,9,0.574963635571837,0.9777840199694716,0.0823504539569085,1.0
0.2,0.5,10,0.5759278425040333,0.9777840199694716,0.0941039400037495,1.0
0.2,0.5,11,0.5768928742478319,0.9777840199694716,0.1058829535352797,1.0
0.2,0.5,12,0.5778582447666845,0.9777840199694716,0.1176479998504391,1.0
0.2,0.5,13,0.5788229340201426,0.9777840199694716,0.1294109435713566,1.0
0.2,0.5,14,0.5813983375664855,0.9777840199694716,0.135419623806045,1.0
0.2,0.5,15,0.5823939327549263,0.9777840199694716,0.135419623806045,1.0
0.2,0.5,16,0.5842184366647292,0.9777840199694716,0.1458363640989503,1.0
0.2,0.5,17,0.5865793110497013,0.9777840199694716,0.1562509847061825,1.0
0.2,0.5,18,0.5889396451374412,0.9777840199694716,0.1666668721873228,1.0
0.2,0.5,19,0.5913010669501104,0.9777840199694716,0.1770854188328379,1.0
0.3,0.1,1,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.1,2,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.1,3,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.1,4,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.1,5,0.40900922372986687,1.0,0.0352932656460089,0.9259259259259259
0.3,0.1,6,0.41137900597927746,1.0,0.0470624197376089,0.9629629629629629
0.3,0.1,7,0.41417179443095625,1.0,0.0588267036976493,1.0
0.3,0.1,8,0.4235371247543837,1.0,0.0705868549400013,1.0
0.3,0.1,9,0.424501925738381,1.0,0.0823504539569085,1.0
0.3,0.1,10,0.42546613267057726,1.0,0.0941039400037495,1.0
0.3,0.1,11,0.4278842084357342,1.0,0.1058829535352797,1.0
0.3,0.1,12,0.4303036788104599,1.0,0.1111135549619524,1.0
0.3,0.1,13,0.43711935948442326,1.0,0.114615950486211,1.0
0.3,0.1,14,0.4404754422677175,1.0,0.1250030692421463,1.0
0.3,0.1,15,0.4503513016692525,1.0,0.135419623806045,1.0
0.3,0.1,16,0.4543039755175649,1.0,0.1458363640989503,1.0
0.3,0.1,17,0.45715861521635714,1.0,0.1562509847061825,1.0
0.3,0.1,18,0.4605654484873438,1.0,0.1666668721873228,1.0
0.3,0.1,19,0.46397369956818957,1.0,0.1770854188328379,1.0
0.3,0.15,1,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.15,2,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.15,3,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.15,4,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.15,5,0.40900922372986687,1.0,0.0352932656460089,0.9259259259259259
0.3,0.15,6,0.41384798732407485,1.0,0.0470624197376089,1.0
0.3,0.15,7,0.41466546673713534,1.0,0.0588267036976493,1.0
0.3,0.15,8,0.42403079706056274,1.0,0.0705868549400013,1.0
0.3,0.15,9,0.4249955980445601,1.0,0.0823504539569085,1.0
0.3,0.15,10,0.42595980497675634,1.0,0.0941039400037495,1.0
0.3,0.15,11,0.4278842084357342,1.0,0.1058829535352797,1.0
0.3,0.15,12,0.4303036788104599,1.0,0.1111135549619524,1.0
0.3,0.15,13,0.43711935948442326,1.0,0.114615950486211,1.0
0.3,0.15,14,0.4404754422677175,1.0,0.1250030692421463,1.0
0.3,0.15,15,0.4503513016692525,1.0,0.135419623806045,1.0
0.3,0.15,16,0.4543039755175649,1.0,0.1458363640989503,1.0
0.3,0.15,17,0.45715861521635714,1.0,0.1562509847061825,1.0
0.3,0.15,18,0.4605654484873438,1.0,0.1666668721873228,1.0
0.3,0.15,19,0.46397369956818957,1.0,0.1770854188328379,1.0
0.3,0.2,1,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.2,2,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.2,3,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.2,4,0.4047182901143469,1.0,0.0208386633938436,0.8888888888888888
0.3,0.2,5,0.40939393183193856,1.0,0.0352932656460089,0.9259259259259259
0.3,0.2,6,0.414726697728216,1.0,0.0470624197376089,1.0
0.3,0.2,7,0.41554417714127645,1.0,0.0588267036976493,1.0
0.3,0.2,8,0.42490950746470385,1.0,0.0705868549400013,1.0
0.3,0.2,9,0.4258743084487011,1.0,0.0823504539569085,1.0
0.3,0.2,10,0.42683851538089734,1.0,0.0941039400037495,1.0
0.3,0.2,11,0.42876291883987533,1.0,0.1058829535352797,1.0
0.3,0.2,12,0.4306883869125315,1.0,0.1111135549619524,1.0
0.3,0.2,13,0.43750406758649485,1.0,0.1250030692421463,1.0
0.3,0.2,14,0.4404754422677175,1.0,0.1250030692421463,1.0
0.3,0.2,15,0.4503513016692525,1.0,0.135419623806045,1.0
0.3,0.2,16,0.4543039755175649,1.0,0.1458363640989503,1.0
0.3,0.2,17,0.45715861521635714,1.0,0.1562509847061825,1.0
0.3,0.2,18,0.4605654484873438,1.0,0.1666668721873228,1.0
0.3,0.2,19,0.46397369956818957,1.0,0.1770854188328379,1.0
0.3,0.25,1,0.4136870686224188,1.0,0.0235237602592878,0.8888888888888888
0.3,0.25,2,0.4136870686224188,1.0,0.0235237602592878,0.8888888888888888
0.3,0.25,3,0.4136870686224188,1.0,0.0235237602592878,0.8888888888888888
0.3,0.25,4,0.4136870686224188,1.0,0.0235237602592878,0.8888888888888888
0.3,0.25,5,0.4145047693826658,1.0,0.0352932656460089,0.9259259259259259
0.3,0.25,6,0.4208251830229268,1.0,0.0470624197376089,1.0
0.3,0.25,7,0.42164266243598725,1.0,0.0588267036976493,1.0
0.3,0.25,8,0.43100799275941454,1.0,0.0705868549400013,1.0
0.3,0.25,9,0.4319727937434119,1.0,0.0823504539569085,1.0
0.3,0.25,10,0.43293700067560814,1.0,0.0941039400037495,1.0
0.3,0.25,11,0.434861404134586,1.0,0.1058829535352797,1.0
0.3,0.25,12,0.43678687220724227,1.0,0.1111135549619524,1.0
0.3,0.25,13,0.4431088488070455,1.0,0.1250030692421463,1.0
0.3,0.25,14,0.44558627981844473,1.0,0.1250030692421463,1.0
0.3,0.25,15,0.45546213921997974,1.0,0.135419623806045,1.0
0.3,0.25,16,0.45941481306829224,1.0,0.1458363640989503,1.0
0.3,0.25,17,0.4622694527670845,1.0,0.1562509847061825,1.0
0.3,0.25,18,0.46567628603807104,1.0,0.1666668721873228,1.0
0.3,0.25,19,0.46908453711891673,1.0,0.1770854188328379,1.0
0.3,0.3,1,0.4156035993153385,1.0,0.0235237602592878,0.8888888888888888
0.3,0.3,2,0.4156035993153385,1.0,0.0235237602592878,0.8888888888888888
0.3,0.3,3,0.4156035993153385,1.0,0.0235237602592878,0.8888888888888888
0.3,0.3,4,0.4156035993153385,1.0,0.0235237602592878,0.8888888888888888
0.3,0.3,5,0.4164213000755857,1.0,0.0352932656460089,0.9259259259259259
0.3,0.3,6,0.424258802453734,1.0,0.0470624197376089,1.0
0.3,0.3,7,0.4250762818667944,1.0,0.0588267036976493,1.0
0.3,0.3,8,0.4339121517888618,1.0,0.0705868549400013,1.0
0.3,0.3,9,0.434876952772859,1.0,0.0823504539569085,1.0
0.3,0.3,10,0.4358411597050552,1.0,0.0941039400037495,1.0
0.3,0.3,11,0.43776556316403326,1.0,0.1058829535352797,1.0
0.3,0.3,12,0.4396910312366895,1.0,0.1111135549619524,1.0
0.3,0.3,13,0.4460130078364927,1.0,0.1250030692421463,1.0
0.3,0.3,14,0.4484904388478918,1.0,0.1250030692421463,1.0
0.3,0.3,15,0.4582794289142021,1.0,0.135419623806045,1.0
0.3,0.3,16,0.46173838174016374,1.0,0.1458363640989503,1.0
0.3,0.3,17,0.4645930214389559,1.0,0.1562509847061825,1.0
0.3,0.3,18,0.46799985470994265,1.0,0.1666668721873228,1.0
0.3,0.3,19,0.47140810579078835,1.0,0.1770854188328379,1.0
0.3,0.35,1,0.4346115066428639,1.0,0.0235237602592878,0.8888888888888888
0.3,0.35,2,0.4346115066428639,1.0,0.0235237602592878,0.8888888888888888
0.3,0.35,3,0.4346115066428639,1.0,0.0235237602592878,0.8888888888888888
0.3,0.35,4,0.4346115066428639,1.0,0.0235237602592878,0.8888888888888888
0.3,0.35,5,0.435429207403111,1.0,0.0352932656460089,0.9259259259259259
0.3,0.35,6,0.4437604750950793,1.0,0.0470624197376089,1.0
0.3,0.35,7,0.44457795450813975,1.0,0.0588267036976493,1.0
0.3,0.35,8,0.4579957152058787,1.0,0.0705868549400013,1.0
0.3,0.35,9,0.45896051618987604,1.0,0.0823504539569085,1.0
0.3,0.35,10,0.4599247231220723,1.0,0.0941039400037495,1.0
0.3,0.35,11,0.4612967061945404,1.0,0.1058829535352797,1.0
0.3,0.35,12,0.46322217426719664,1.0,0.1176479998504391,1.0
0.3,0.35,13,0.46625226263156316,1.0,0.1294109435713566,1.0
0.3,0.35,14,0.4784975979880201,1.0,0.135419623806045,1.0
0.3,0.35,15,0.4822330895643986,1.0,0.135419623806045,1.0
0.3,0.35,16,0.484586446552811,1.0,0.1458363640989503,1.0
0.3,0.35,17,0.48694732093778326,1.0,0.1562509847061825,1.0
0.3,0.35,18,0.4898014897024802,1.0,0.1666668721873228,1.0
0.3,0.35,19,0.4932097407833258,1.0,0.1770854188328379,1.0
0.3,0.4,1,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.3,0.4,2,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.3,0.4,3,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.3,0.4,4,0.4525082294698822,1.0,0.0235237602592878,0.8888888888888888
0.3,0.4,5,0.45332593023012924,1.0,0.0352932656460089,0.9259259259259259
0.3,0.4,6,0.46215103259905466,1.0,0.0470624197376089,1.0
0.3,0.4,7,0.47595071155272994,1.0,0.0588267036976493,1.0
0.3,0.4,8,0.4763862727098541,1.0,0.0705868549400013,1.0
0.3,0.4,9,0.47735107369385144,1.0,0.0823504539569085,1.0
0.3,0.4,10,0.4783152806260476,1.0,0.0941039400037495,1.0
0.3,0.4,11,0.47928031236984625,1.0,0.1058829535352797,1.0
0.3,0.4,12,0.4812057804425025,1.0,0.1176479998504391,1.0
0.3,0.4,13,0.49441067407365674,1.0,0.1294109435713566,1.0
0.3,0.4,14,0.5086426936504859,1.0,0.135419623806045,1.0
0.3,0.4,15,0.5101673322667424,1.0,0.135419623806045,1.0
0.3,0.4,16,0.5125206892551548,1.0,0.1458363640989503,1.0
0.3,0.4,17,0.5148815636401269,1.0,0.1562509847061825,1.0
0.3,0.4,18,0.5172418977278669,1.0,0.1666668721873228,1.0
0.3,0.4,19,0.5200971759410047,1.0,0.1770854188328379,1.0
0.3,0.45,1,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.3,0.45,2,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.3,0.45,3,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.3,0.45,4,0.47013902145064496,0.9666652449045674,0.0309250192346112,0.9259259259259259
0.3,0.45,5,0.4705208146039764,0.9666652449045674,0.0352932656460089,0.9259259259259259
0.3,0.45,6,0.48036888550488965,0.9666652449045674,0.0470624197376089,1.0
0.3,0.45,7,0.4941685644585649,0.9666652449045674,0.0588267036976493,1.0
0.3,0.45,8,0.494604125615689,0.9666652449045674,0.0705868549400013,1.0
0.3,0.45,9,0.495039814468167,0.9666652449045674,0.0823504539569085,1.0
0.3,0.45,10,0.49600402140036326,0.9666652449045674,0.0941039400037495,1.0
0.3,0.45,11,0.4969690531441619,0.9666652449045674,0.1058829535352797,1.0
0.3,0.45,12,0.5101441157073028,0.9666652449045674,0.1176479998504391,1.0
0.3,0.45,13,0.5260343995336164,0.9666652449045674,0.1294109435713566,1.0
0.3,0.45,14,0.5280809500013498,0.9666652449045674,0.135419623806045,1.0
0.3,0.45,15,0.5290765451897906,0.9666652449045674,0.135419623806045,1.0
0.3,0.45,16,0.5314299021782032,0.9666652449045674,0.1458363640989503,1.0
0.3,0.45,17,0.5337907765631753,0.9666652449045674,0.1562509847061825,1.0
0.3,0.45,18,0.536151110650915,0.9666652449045674,0.1666668721873228,1.0
0.3,0.45,19,0.5385125324635844,0.9666652449045674,0.1770854188328379,1.0
0.3,0.5,1,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.3,0.5,2,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.3,0.5,3,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.3,0.5,4,0.5595290546586166,0.9777840199694716,0.0309250192346112,1.0
0.3,0.5,5,0.559910847811948,0.9777840199694716,0.0412334343745612,1.0
0.3,0.5,6,0.5736566713414927,0.9777840199694716,0.0470624197376089,1.0
0.3,0.5,7,0.574092385562235,0.9777840199694716,0.0588267036976493,1.0
0.3,0.5,8,0.5745279467193589,0.9777840199694716,0.0705868549400013,1.0
0.3,0.5,9,0.574963635571837,0.9777840199694716,0.0823504539569085,1.0
0.3,0.5,10,0.5759278425040333,0.9777840199694716,0.0941039400037495,1.0
0.3,0.5,11,0.5768928742478319,0.9777840199694716,0.1058829535352797,1.0
0.3,0.5,12,0.5778582447666845,0.9777840199694716,0.1176479998504391,1.0
0.3,0.5,13,0.5788229340201426,0.9777840199694716,0.1294109435713566,1.0
0.3,0.5,14,0.5813983375664855,0.9777840199694716,0.135419623806045,1.0
0.3,0.5,15,0.5823939327549263,0.9777840199694716,0.135419623806045,1.0
0.3,0.5,16,0.5842184366647292,0.9777840199694716,0.1458363640989503,1.0
0.3,0.5,17,0.5865793110497013,0.9777840199694716,0.1562509847061825,1.0
0.3,0.5,18,0.5889396451374412,0.9777840199694716,0.1666668721873228,1.0
0.3,0.5,19,0.5913010669501104,0.9777840199694716,0.1770854188328379,1.0
0.4,0.1,1,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.1,2,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.1,3,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.1,4,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.1,5,0.4455861407798691,1.0,0.0352932656460089,0.9259259259259259
0.4,0.1,6,0.4479559230292798,1.0,0.0470624197376089,0.9629629629629629
0.4,0.1,7,0.46373091102157343,1.0,0.0588267036976493,1.0
0.4,0.1,8,0.4646959325800576,1.0,0.0705868549400013,1.0
0.4,0.1,9,0.46566073356405485,1.0,0.0823504539569085,1.0
0.4,0.1,10,0.4666249404962511,1.0,0.0941039400037495,1.0
0.4,0.1,11,0.46849059587489833,1.0,0.1058829535352797,1.0
0.4,0.1,12,0.47091006624962395,1.0,0.1176479998504391,1.0
0.4,0.1,13,0.4744338586881505,1.0,0.1250030692421463,1.0
0.4,0.1,14,0.4972998108798455,1.0,0.1250030692421463,1.0
0.4,0.1,15,0.4997041551274601,1.0,0.135419623806045,1.0
0.4,0.1,16,0.5025512331382233,1.0,0.1458363640989503,1.0
0.4,0.1,17,0.5054058728370155,1.0,0.1562509847061825,1.0
0.4,0.1,18,0.5082600416017125,1.0,0.1666668721873228,1.0
0.4,0.1,19,0.5111153198148503,1.0,0.1770854188328379,1.0
0.4,0.15,1,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.15,2,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.15,3,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.15,4,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.15,5,0.4455861407798691,1.0,0.0352932656460089,0.9259259259259259
0.4,0.15,6,0.4504249043740772,1.0,0.0470624197376089,1.0
0.4,0.15,7,0.46422458332775246,1.0,0.0588267036976493,1.0
0.4,0.15,8,0.4651896048862367,1.0,0.0705868549400013,1.0
0.4,0.15,9,0.46615440587023393,1.0,0.0823504539569085,1.0
0.4,0.15,10,0.4671186128024302,1.0,0.0941039400037495,1.0
0.4,0.15,11,0.46849059587489833,1.0,0.1058829535352797,1.0
0.4,0.15,12,0.47091006624962395,1.0,0.1176479998504391,1.0
0.4,0.15,13,0.4744338586881505,1.0,0.1250030692421463,1.0
0.4,0.15,14,0.4972998108798455,1.0,0.1250030692421463,1.0
0.4,0.15,15,0.4997041551274601,1.0,0.135419623806045,1.0
0.4,0.15,16,0.5025512331382233,1.0,0.1458363640989503,1.0
0.4,0.15,17,0.5054058728370155,1.0,0.1562509847061825,1.0
0.4,0.15,18,0.5082600416017125,1.0,0.1666668721873228,1.0
0.4,0.15,19,0.5111153198148503,1.0,0.1770854188328379,1.0
0.4,0.2,1,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.2,2,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.2,3,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.2,4,0.44476844001962207,1.0,0.0235237602592878,0.8888888888888888
0.4,0.2,5,0.4455861407798691,1.0,0.0352932656460089,0.9259259259259259
0.4,0.2,6,0.45091890667614654,1.0,0.0470624197376089,1.0
0.4,0.2,7,0.4647185856298218,1.0,0.0588267036976493,1.0
0.4,0.2,8,0.46568360718830604,1.0,0.0705868549400013,1.0
0.4,0.2,9,0.46664840817230335,1.0,0.0823504539569085,1.0
0.4,0.2,10,0.4676126151044996,1.0,0.0941039400037495,1.0
0.4,0.2,11,0.46898459817696764,1.0,0.1058829535352797,1.0
0.4,0.2,12,0.47091006624962395,1.0,0.1176479998504391,1.0
0.4,0.2,13,0.4744338586881505,1.0,0.1250030692421463,1.0
0.4,0.2,14,0.4972998108798455,1.0,0.1250030692421463,1.0
0.4,0.2,15,0.4997041551274601,1.0,0.135419623806045,1.0
0.4,0.2,16,0.5025512331382233,1.0,0.1458363640989503,1.0
0.4,0.2,17,0.5054058728370155,1.0,0.1562509847061825,1.0
0.4,0.2,18,0.5082600416017125,1.0,0.1666668721873228,1.0
0.4,0.2,19,0.5111153198148503,1.0,0.1770854188328379,1.0
0.4,0.25,1,0.4452903166184004,1.0,0.0235237602592878,0.8888888888888888
0.4,0.25,2,0.4452903166184004,1.0,0.0235237602592878,0.8888888888888888
0.4,0.25,3,0.4452903166184004,1.0,0.0235237602592878,0.8888888888888888
0.4,0.25,4,0.4452903166184004,1.0,0.0235237602592878,0.8888888888888888
0.4,0.25,5,0.4461080173786474,1.0,0.0352932656460089,0.9259259259259259
0.4,0.25,6,0.45242843101890845,1.0,0.0470624197376089,1.0
0.4,0.25,7,0.4662281099725836,1.0,0.0588267036976493,1.0
0.4,0.25,8,0.4671931315310679,1.0,0.0705868549400013,1.0
0.4,0.25,9,0.4681579325150651,1.0,0.0823504539569085,1.0
0.4,0.25,10,0.4691221394472614,1.0,0.0941039400037495,1.0
0.4,0.25,11,0.47049412251972955,1.0,0.1058829535352797,1.0
0.4,0.25,12,0.47241959059238575,1.0,0.1176479998504391,1.0
0.4,0.25,13,0.47544967895675233,1.0,0.1250030692421463,1.0
0.4,0.25,14,0.4978216874786238,1.0,0.1250030692421463,1.0
0.4,0.25,15,0.5002260317262384,1.0,0.135419623806045,1.0
0.4,0.25,16,0.5030731097370016,1.0,0.1458363640989503,1.0
0.4,0.25,17,0.5059277494357938,1.0,0.1562509847061825,1.0
0.4,0.25,18,0.5087819182004908,1.0,0.1666668721873228,1.0
0.4,0.25,19,0.5116371964136286,1.0,0.1770854188328379,1.0
0.4,0.3,1,0.4462806955834495,1.0,0.0235237602592878,0.8888888888888888
0.4,0.3,2,0.4462806955834495,1.0,0.0235237602592878,0.8888888888888888
